X,Y,K,J
16.69999999999999,65.0,1,19.220003201062276
16.69999999999999,65.5,1,18.101070425392138
16.69999999999999,66.0,1,19.101095329014136
16.69999999999999,66.5,1,18.1103010438765
16.69999999999999,67.0,1,18.536008422143595
16.69999999999999,67.5,1,18.384228916301502
16.69999999999999,68.0,1,18.525271180144674
16.69999999999999,68.5,1,18.684557881850502
16.69999999999999,69.0,1,18.839521608965963
16.69999999999999,69.5,1,18.993915779198545
16.69999999999999,70.0,1,19.134579017701988
16.69999999999999,70.5,1,19.287680900872946
16.79999999999999,61.0,1,19.273131602225543
16.79999999999999,61.5,1,19.395324196911204
16.79999999999999,62.0,1,18.44488279915221
16.79999999999999,62.5,1,18.421943778952453
16.79999999999999,63.0,1,18.704617583024866
16.79999999999999,63.5,1,18.709981393079573
16.79999999999999,64.0,1,18.999864514351337
16.79999999999999,64.5,1,18.282949427425688
16.79999999999999,65.0,1,19.2521329541673
16.79999999999999,65.5,1,18.138760862292266
16.79999999999999,66.0,1,19.139075588291007
16.79999999999999,66.5,1,18.147655950113688
16.79999999999999,67.0,1,18.562623533178467
16.79999999999999,67.5,1,18.431857738541662
16.79999999999999,68.0,1,18.578603396915273
16.79999999999999,68.5,1,18.74448124466536
16.79999999999999,69.0,1,18.895123093744775
16.79999999999999,69.5,1,19.028245808225392
16.79999999999999,70.0,1,19.17035224705878
16.79999999999999,70.5,1,19.333453679190058
16.89999999999999,61.0,1,19.294581582926327
16.89999999999999,61.5,1,19.42073966010622
16.89999999999999,62.0,1,18.461696321142348
16.89999999999999,62.5,1,18.443290633641727
16.89999999999999,63.0,1,18.73154632519457
16.89999999999999,63.5,1,18.7452373449311
16.89999999999999,64.0,1,19.023698208605925
16.89999999999999,64.5,1,18.305206516568244
16.89999999999999,65.0,1,19.285064629610265
16.89999999999999,65.5,1,18.16580510725112
16.89999999999999,66.0,1,19.176293001821755
16.89999999999999,66.5,1,18.184559408686866
16.89999999999999,67.0,1,18.586670932322022
16.89999999999999,67.5,1,18.461289000675208
16.89999999999999,68.0,1,18.600226275163386
16.89999999999999,68.5,1,18.773252821058044
16.89999999999999,69.0,1,18.916713742078784
16.89999999999999,69.5,1,19.052439745547346
16.89999999999999,70.0,1,19.215212575074958
16.89999999999999,70.5,1,19.36291434671585
16.99999999999999,61.0,1,19.347312376133573
16.99999999999999,61.5,1,19.50231370290662
16.99999999999999,62.0,1,18.371763724355667
16.99999999999999,62.5,1,18.50860509669062
16.99999999999999,63.0,1,18.769737350181963
16.99999999999999,63.5,1,18.789232084311546
16.99999999999999,64.0,1,19.072149396890715
16.99999999999999,64.5,1,18.359839788197434
16.99999999999999,65.0,1,19.34920038456538
16.99999999999999,65.5,1,18.243039411202616
16.99999999999999,66.0,1,19.211304471363313
16.99999999999999,66.5,1,18.23632421776642
16.99999999999999,67.0,1,18.654410931667655
16.99999999999999,67.5,1,18.51566535054274
16.99999999999999,68.0,1,18.667210905913528
16.99999999999999,68.5,1,18.821367258529705
16.99999999999999,69.0,1,18.97510568863354
16.99999999999999,69.5,1,19.118545486424892
16.99999999999999,70.0,1,19.278117215018362
16.99999999999999,70.5,1,19.42197466537428
17.099999999999987,61.0,1,18.78962726949644
17.099999999999987,61.5,1,19.440627912141135
17.099999999999987,62.0,1,19.27783981217641
17.099999999999987,62.5,1,19.420632171076413
17.099999999999987,63.0,1,19.365772004559172
17.099999999999987,63.5,1,19.155698124944514
17.099999999999987,64.0,1,18.938934303215863
17.099999999999987,64.5,1,19.266424876158467
17.099999999999987,65.0,1,19.074516199713926
17.099999999999987,65.5,1,19.573324356353268
17.099999999999987,66.0,1,19.36346942739569
17.099999999999987,66.5,1,18.7184052488118
17.099999999999987,67.0,1,19.501517231657623
17.099999999999987,67.5,1,19.009842858097485
17.099999999999987,68.0,1,18.69589374532803
17.099999999999987,68.5,1,19.328018067881125
17.099999999999987,69.0,1,18.984099996256
17.099999999999987,69.5,1,18.48159849915306
17.099999999999987,70.0,1,18.303184362677424
17.099999999999987,70.5,1,18.79032802809314
17.19999999999999,61.0,1,19.28936893455508
17.19999999999999,61.5,1,19.454886411323542
17.19999999999999,62.0,1,19.294240615648867
17.19999999999999,62.5,1,19.436434884513403
17.19999999999999,63.0,1,19.39176005245313
17.19999999999999,63.5,1,19.17407420011621
17.19999999999999,64.0,1,18.95320433003738
17.19999999999999,64.5,1,19.287925572888405
17.19999999999999,65.0,1,19.093198353031383
17.19999999999999,65.5,1,19.600991297214417
17.19999999999999,66.0,1,19.383219755903504
17.19999999999999,66.5,1,18.735429726229306
17.19999999999999,67.0,1,19.529808498317443
17.19999999999999,67.5,1,19.0317336558544
17.19999999999999,68.0,1,18.7211293656123
17.19999999999999,68.5,1,19.34896522337172
17.19999999999999,69.0,1,19.001105273077854
17.19999999999999,69.5,1,18.50154012733954
17.19999999999999,70.0,1,18.332808398225303
17.19999999999999,70.5,1,18.80750602731716
17.29999999999999,61.0,1,19.33420510310751
17.29999999999999,61.5,1,19.470868474941724
17.29999999999999,62.0,1,19.31074061747185
17.29999999999999,62.5,1,19.45905745646585
17.29999999999999,63.0,1,19.41261643105191
17.29999999999999,63.5,1,19.191460291068402
17.29999999999999,64.0,1,18.972671395104786
17.29999999999999,64.5,1,19.326271207325803
17.29999999999999,65.0,1,19.1118779976055
17.29999999999999,65.5,1,19.62222844013574
17.29999999999999,66.0,1,19.413462600195597
17.29999999999999,66.5,1,18.752998294784014
17.29999999999999,67.0,1,19.549010407331785
17.29999999999999,67.5,1,19.04961915356849
17.29999999999999,68.0,1,18.740648072199477
17.29999999999999,68.5,1,19.364213403744273
17.29999999999999,69.0,1,19.018766366148476
17.29999999999999,69.5,1,18.541362435306194
17.29999999999999,70.0,1,18.34942937774595
17.29999999999999,70.5,1,18.82472465953764
17.399999999999988,61.0,1,18.030709756175057
17.399999999999988,61.5,1,18.16257470800292
17.399999999999988,62.0,1,18.294943813448416
17.399999999999988,62.5,1,18.421053749193142
17.399999999999988,63.0,1,18.834119416634973
17.399999999999988,63.5,1,18.022479792171737
17.399999999999988,64.0,1,19.104680457285454
17.399999999999988,64.5,1,17.874097362520036
17.399999999999988,65.0,1,18.959690806773782
17.399999999999988,65.5,1,17.88244897162318
17.399999999999988,66.0,1,18.42810388816352
17.399999999999988,66.5,1,18.143610673124023
17.399999999999988,67.0,1,18.415138740880437
17.399999999999988,67.5,1,18.448457778157383
17.399999999999988,68.0,1,18.727656576851306
17.399999999999988,68.5,1,18.76368495558863
17.399999999999988,69.0,1,19.01793586724846
17.399999999999988,69.5,1,19.062568900368134
17.399999999999988,70.0,1,19.330362711232674
17.399999999999988,70.5,1,18.20777338077265
17.499999999999986,61.0,1,18.31564869982661
17.499999999999986,61.5,1,18.18704141379273
17.499999999999986,62.0,1,18.324102975716954
17.499999999999986,62.5,1,18.441655376297334
17.499999999999986,63.0,1,18.856764261404773
17.499999999999986,63.5,1,18.047931898217932
17.499999999999986,64.0,1,19.134323498565237
17.499999999999986,64.5,1,17.895414151432615
17.499999999999986,65.0,1,19.017189161186014
17.499999999999986,65.5,1,17.90471489074546
17.499999999999986,66.0,1,18.450329160269433
17.499999999999986,66.5,1,18.181736948177196
17.499999999999986,67.0,1,18.441309680749498
17.499999999999986,67.5,1,18.479060887043467
17.499999999999986,68.0,1,18.755372580846615
17.499999999999986,68.5,1,18.7881410057766
17.499999999999986,69.0,1,19.050567054050422
17.499999999999986,69.5,1,19.082162079646913
17.499999999999986,70.0,1,18.110097796411004
17.499999999999986,70.5,1,18.23797353405698
17.599999999999987,61.0,1,18.344481745793225
17.599999999999987,61.5,1,18.208133028818956
17.599999999999987,62.0,1,18.608148782627417
17.599999999999987,62.5,1,18.476143006572418
17.599999999999987,63.0,1,18.90729543700975
17.599999999999987,63.5,1,18.074075672213198
17.599999999999987,64.0,1,19.158165090118114
17.599999999999987,64.5,1,17.929130354036904
17.599999999999987,65.0,1,19.042979535101768
17.599999999999987,65.5,1,17.93796284645269
17.599999999999987,66.0,1,18.473027876742165
17.599999999999987,66.5,1,18.212572279168562
17.599999999999987,67.0,1,18.476702118561622
17.599999999999987,67.5,1,18.51591909990534
17.599999999999987,68.0,1,18.792242127212457
17.599999999999987,68.5,1,18.815955195090474
17.599999999999987,69.0,1,18.954676343731215
17.599999999999987,69.5,1,19.11761680778246
17.599999999999987,70.0,1,18.14609965063706
17.599999999999987,70.5,1,18.274677857609312
17.69999999999999,61.0,1,18.37518998522369
17.69999999999999,61.5,1,18.23498489408739
17.69999999999999,62.0,1,18.643307330658317
17.69999999999999,62.5,1,18.539883618108732
17.69999999999999,63.0,1,18.93582037738371
17.69999999999999,63.5,1,18.096948251937505
17.69999999999999,64.0,1,19.212156642776872
17.69999999999999,64.5,1,17.95777837900519
17.69999999999999,65.0,1,19.08802624371105
17.69999999999999,65.5,1,17.98072321612426
17.69999999999999,66.0,1,18.49895276087331
17.69999999999999,66.5,1,18.253425821296055
17.69999999999999,67.0,1,18.515663785275645
17.69999999999999,67.5,1,18.566402321390377
17.69999999999999,68.0,1,18.8299979107425
17.69999999999999,68.5,1,18.843209890363383
17.69999999999999,69.0,1,19.12724069845173
17.69999999999999,69.5,1,19.155455711246976
17.69999999999999,70.0,1,18.170621434687245
17.69999999999999,70.5,1,18.30284302894264
17.799999999999986,61.0,1,18.402595447610643
17.799999999999986,61.5,1,18.248846373903902
17.799999999999986,62.0,1,18.657184090282136
17.799999999999986,62.5,1,18.553561686014547
17.799999999999986,63.0,1,18.95002284140767
17.799999999999986,63.5,1,18.11663203049261
17.799999999999986,64.0,1,19.233892548782208
17.799999999999986,64.5,1,17.971849323495647
17.799999999999986,65.0,1,19.103316868022056
17.799999999999986,65.5,1,17.99576864888231
17.799999999999986,66.0,1,18.513328488594816
17.799999999999986,66.5,1,18.270685254406747
17.799999999999986,67.0,1,18.53026828718778
17.799999999999986,67.5,1,18.58002906636659
17.799999999999986,68.0,1,18.845165479243775
17.799999999999986,68.5,1,18.857532245909216
17.799999999999986,69.0,1,19.14579656101666
17.799999999999986,69.5,1,19.177364376916366
17.799999999999986,70.0,1,18.186082173236482
17.799999999999986,70.5,1,18.31690409875867
17.899999999999984,61.0,1,18.41980857641822
17.899999999999984,61.5,1,18.292104503020745
17.899999999999984,62.0,1,18.67832646379888
17.899999999999984,62.5,1,18.571311498215458
17.899999999999984,63.0,1,18.0197808237349
17.899999999999984,63.5,1,18.140288614591846
17.899999999999984,64.0,1,19.249906159609676
17.899999999999984,64.5,1,17.99713055826401
17.899999999999984,65.0,1,19.122676964994035
17.899999999999984,65.5,1,18.025289871422913
17.899999999999984,66.0,1,18.541107444542526
17.899999999999984,66.5,1,18.29844373456176
17.899999999999984,67.0,1,18.564442779333042
17.899999999999984,67.5,1,18.603248304906785
17.899999999999984,68.0,1,18.8793247103114
17.899999999999984,68.5,1,18.893846595376523
17.899999999999984,69.0,1,19.17993554525249
17.899999999999984,69.5,1,19.206237010265095
17.899999999999984,70.0,1,18.205150763257564
17.899999999999984,70.5,1,18.349267532741706
17.999999999999986,61.0,1,18.18447096571701
17.999999999999986,61.5,1,18.319768706085387
17.999999999999986,62.0,1,18.70233527904493
17.999999999999986,62.5,1,18.600261178424123
17.999999999999986,63.0,1,19.005095844809972
17.999999999999986,63.5,1,18.172784371302622
17.999999999999986,64.0,1,19.277350223281047
17.999999999999986,64.5,1,18.055234969687717
17.999999999999986,65.0,1,19.140810802719418
17.999999999999986,65.5,1,18.0475904881247
17.999999999999986,66.0,1,18.58542223111574
17.999999999999986,66.5,1,18.322111544293378
17.999999999999986,67.0,1,18.598305711564045
17.999999999999986,67.5,1,18.632603795704405
17.999999999999986,68.0,1,18.90659054809091
17.999999999999986,68.5,1,18.926613407800424
17.999999999999986,69.0,1,19.210608236346502
17.999999999999986,69.5,1,19.23276808224999
17.999999999999986,70.0,1,18.23590854982919
17.999999999999986,70.5,1,18.37824181976817
18.099999999999987,61.0,1,18.72324622136142
18.099999999999987,61.5,1,18.855829514036802
18.099999999999987,62.0,1,18.912492731285894
18.099999999999987,62.5,1,18.591690389578467
18.099999999999987,63.0,1,18.503356858193424
18.099999999999987,63.5,1,18.713151949749694
18.099999999999987,64.0,1,18.63952929563832
18.099999999999987,64.5,1,19.0174337933785
18.099999999999987,65.0,1,18.928150567908308
18.099999999999987,65.5,1,18.16809776193368
18.099999999999987,66.0,1,19.06700236026915
18.099999999999987,66.5,1,18.449812430792697
18.099999999999987,67.0,1,18.251154626145716
18.099999999999987,67.5,1,18.750576044296437
18.099999999999987,68.0,1,18.54195556586061
18.099999999999987,68.5,1,17.929243210691713
18.099999999999987,69.0,1,18.092197019122047
18.099999999999987,69.5,1,18.236171327390416
18.099999999999987,70.0,1,18.36769437012277
18.099999999999987,70.5,1,18.502272647778298
18.199999999999985,61.0,1,18.745934151446114
18.199999999999985,61.5,1,18.887004565650017
18.199999999999985,62.0,1,18.952651236383804
18.199999999999985,62.5,1,18.623954128906032
18.199999999999985,63.0,1,18.52538171415576
18.199999999999985,63.5,1,18.736251448842214
18.199999999999985,64.0,1,18.66449130300431
18.199999999999985,64.5,1,19.043259740536385
18.199999999999985,65.0,1,18.954810236319823
18.199999999999985,65.5,1,18.18679594102996
18.199999999999985,66.0,1,19.097673713710428
18.199999999999985,66.5,1,18.482788340484547
18.199999999999985,67.0,1,18.287015445424515
18.199999999999985,67.5,1,18.799168589168776
18.199999999999985,68.0,1,18.57239726609661
18.199999999999985,68.5,1,17.95451795892719
18.199999999999985,69.0,1,17.89616257996657
18.199999999999985,69.5,1,18.260318628367337
18.199999999999985,70.0,1,18.389060153095095
18.199999999999985,70.5,1,18.532820120823445
18.299999999999983,61.0,1,18.763345483837714
18.299999999999983,61.5,1,18.913188145892068
18.299999999999983,62.0,1,18.986936981365368
18.299999999999983,62.5,1,18.645223503000327
18.299999999999983,63.0,1,18.546877796398064
18.299999999999983,63.5,1,18.7666095900072
18.299999999999983,64.0,1,18.68739954668738
18.299999999999983,64.5,1,19.07490577487051
18.299999999999983,65.0,1,18.984714861057014
18.299999999999983,65.5,1,18.20512078160202
18.299999999999983,66.0,1,19.121265851493376
18.299999999999983,66.5,1,18.501679870573263
18.299999999999983,67.0,1,18.311922064613803
18.299999999999983,67.5,1,18.818352203734513
18.299999999999983,68.0,1,18.59238757763955
18.299999999999983,68.5,1,17.980252358263357
18.299999999999983,69.0,1,17.924335382398162
18.299999999999983,69.5,1,18.277109099594476
18.299999999999983,70.0,1,18.410768854000317
18.299999999999983,70.5,1,18.556910426402403
18.399999999999984,61.0,1,18.799429169011376
18.399999999999984,61.5,1,18.931192044758006
18.399999999999984,62.0,1,19.005975110940554
18.399999999999984,62.5,1,18.67188738723876
18.399999999999984,63.0,1,18.650532835595865
18.399999999999984,63.5,1,18.808245514536516
18.399999999999984,64.0,1,18.710658467824597
18.399999999999984,64.5,1,19.09731398220064
18.399999999999984,65.0,1,19.009625928261574
18.399999999999984,65.5,1,18.227813551491682
18.399999999999984,66.0,1,19.146466258339746
18.399999999999984,66.5,1,18.526332581670317
18.399999999999984,67.0,1,18.335400626979983
18.399999999999984,67.5,1,18.83756266319561
18.399999999999984,68.0,1,18.62548759440446
18.399999999999984,68.5,1,18.01856387532905
18.399999999999984,69.0,1,17.95177997618036
18.399999999999984,69.5,1,18.300240657510454
18.399999999999984,70.0,1,18.435588356508973
18.399999999999984,70.5,1,18.577053642652935
18.499999999999986,61.0,1,18.071886402366435
18.499999999999986,61.5,1,18.19371354760578
18.499999999999986,62.0,1,18.6665819122708
18.499999999999986,62.5,1,17.796626306779743
18.499999999999986,63.0,1,18.947620018368923
18.499999999999986,63.5,1,17.64682618831649
18.499999999999986,64.0,1,18.797205110359574
18.499999999999986,64.5,1,17.659460995201187
18.499999999999986,65.0,1,18.260565499266825
18.499999999999986,65.5,1,17.91669270310094
18.499999999999986,66.0,1,18.253841161845486
18.499999999999986,66.5,1,18.220052580376695
18.499999999999986,67.0,1,18.55848803844427
18.499999999999986,67.5,1,18.536112268616012
18.499999999999986,68.0,1,18.849326428961575
18.499999999999986,68.5,1,18.83541446518545
18.499999999999986,69.0,1,17.863216439871593
18.499999999999986,69.5,1,17.980647833872496
18.499999999999986,70.0,1,18.44473541507125
18.499999999999986,70.5,1,18.259378885436988
18.599999999999984,61.0,1,18.098668722420356
18.599999999999984,61.5,1,18.218083769688477
18.599999999999984,62.0,1,18.69304498938357
18.599999999999984,62.5,1,17.82409304874639
18.599999999999984,63.0,1,18.97032225890049
18.599999999999984,63.5,1,17.671673678055072
18.599999999999984,64.0,1,18.853884432889032
18.599999999999984,64.5,1,17.679620181012044
18.599999999999984,65.0,1,18.28654763226317
18.599999999999984,65.5,1,17.961213638262464
18.599999999999984,66.0,1,18.276382681659022
18.599999999999984,66.5,1,18.25557950091621
18.599999999999984,67.0,1,18.59155839787085
18.599999999999984,67.5,1,18.564102756308195
18.599999999999984,68.0,1,18.885463658316255
18.599999999999984,68.5,1,18.85723491293177
18.599999999999984,69.0,1,17.891464294295623
18.599999999999984,69.5,1,18.01463062190468
18.599999999999984,70.0,1,18.47402898613609
18.599999999999984,70.5,1,18.294616224580633
18.69999999999998,61.0,1,18.45815555393572
18.69999999999998,61.5,1,18.293410362172285
18.69999999999998,62.0,1,18.752618356346975
18.69999999999998,62.5,1,17.853495198247032
18.69999999999998,63.0,1,19.007965531224706
18.69999999999998,63.5,1,17.713290661291875
18.69999999999998,64.0,1,18.902636043756953
18.69999999999998,64.5,1,17.723367156985983
18.69999999999998,65.0,1,18.31552658435114
18.69999999999998,65.5,1,18.011305969359828
18.69999999999998,66.0,1,18.331758329067284
18.69999999999998,66.5,1,18.32138311468116
18.69999999999998,67.0,1,18.65069115481947
18.69999999999998,67.5,1,18.602702928234045
18.69999999999998,68.0,1,18.923196070705878
18.69999999999998,68.5,1,18.908241954428203
18.69999999999998,69.0,1,17.927573388719928
18.69999999999998,69.5,1,18.06263053725453
18.69999999999998,70.0,1,18.528931907241585
18.69999999999998,70.5,1,18.34168510549287
18.799999999999983,61.0,1,18.483775378964662
18.799999999999983,61.5,1,18.3173722081181
18.799999999999983,62.0,1,18.7762387423774
18.799999999999983,62.5,1,17.87746350717056
18.799999999999983,63.0,1,19.05107173970717
18.799999999999983,63.5,1,17.736683528363393
18.799999999999983,64.0,1,18.927037082712584
18.799999999999983,64.5,1,17.758273080251353
18.799999999999983,65.0,1,18.337809880279742
18.799999999999983,65.5,1,18.033822679511985
18.799999999999983,66.0,1,18.354431836516554
18.799999999999983,66.5,1,18.34546100919994
18.799999999999983,67.0,1,18.6690264910274
18.799999999999983,67.5,1,18.623579543657137
18.799999999999983,68.0,1,18.966175668138845
18.799999999999983,68.5,1,18.93424264359048
18.799999999999983,69.0,1,17.949537945265643
18.799999999999983,69.5,1,18.083292605535842
18.799999999999983,70.0,1,18.54928389120055
18.799999999999983,70.5,1,18.407157410317108
18.899999999999984,61.0,1,18.50139763562423
18.899999999999984,61.5,1,18.337804309046536
18.899999999999984,62.0,1,18.794282825591175
18.899999999999984,62.5,1,17.900902518046777
18.899999999999984,63.0,1,19.078169493379114
18.899999999999984,63.5,1,17.756130075659325
18.899999999999984,64.0,1,18.94760000897835
18.899999999999984,64.5,1,17.78005319873836
18.899999999999984,65.0,1,18.3576138839806
18.899999999999984,65.5,1,18.054971176826804
18.899999999999984,66.0,1,18.374554524226646
18.899999999999984,66.5,1,18.36431549817977
18.899999999999984,67.0,1,18.68945202636612
18.899999999999984,67.5,1,18.641818862082914
18.899999999999984,68.0,1,18.990083219729186
18.899999999999984,68.5,1,18.961651060943417
18.899999999999984,69.0,1,17.970368872431564
18.899999999999984,69.5,1,18.101190807179137
18.899999999999984,70.0,1,18.567128646705708
18.899999999999984,70.5,1,18.424815792739665
18.999999999999982,61.0,1,18.524481428050787
18.999999999999982,61.5,1,18.357665065571258
18.999999999999982,62.0,1,18.824401398928327
18.999999999999982,62.5,1,17.923738977035764
18.999999999999982,63.0,1,19.09755674449218
18.999999999999982,63.5,1,17.783066286068955
18.999999999999982,64.0,1,18.966009309225157
18.999999999999982,64.5,1,17.811736780195865
18.999999999999982,65.0,1,18.386910357088098
18.999999999999982,65.5,1,18.078628994287882
18.999999999999982,66.0,1,18.4117454402924
18.999999999999982,66.5,1,18.389794882237336
18.999999999999982,67.0,1,18.724290480525468
18.999999999999982,67.5,1,18.681290690433702
18.999999999999982,68.0,1,19.01692725169056
18.999999999999982,68.5,1,18.99371845273143
18.999999999999982,69.0,1,17.988157955543176
18.999999999999982,69.5,1,18.13389684389213
18.999999999999982,70.0,1,18.58964363874639
18.999999999999982,70.5,1,18.44392041482357
19.09999999999998,61.0,1,18.906955156864182
19.09999999999998,61.5,1,18.58226472850556
19.09999999999998,62.0,1,18.513756618672442
19.09999999999998,62.5,1,18.71864477158686
19.09999999999998,63.0,1,18.641205298539536
19.09999999999998,63.5,1,19.022319826881574
19.09999999999998,64.0,1,18.93035355727637
19.09999999999998,64.5,1,18.173151657225546
19.09999999999998,65.0,1,19.05495909542927
19.09999999999998,65.5,1,18.445218788469504
19.09999999999998,66.0,1,18.242795620315054
19.09999999999998,66.5,1,18.76115886084997
19.09999999999998,67.0,1,18.55423452952956
19.09999999999998,67.5,1,17.932986029270918
19.09999999999998,68.0,1,17.86742034297295
19.09999999999998,68.5,1,18.233637636474775
19.09999999999998,69.0,1,18.361636619188133
19.09999999999998,69.5,1,18.502673244406235
19.09999999999998,70.0,1,18.420401322883382
19.09999999999998,70.5,1,18.80552347482581
19.19999999999998,61.0,1,18.9304560015794
19.19999999999998,61.5,1,18.608409012634908
19.19999999999998,62.0,1,18.53325993224515
19.19999999999998,62.5,1,18.740958197435045
19.19999999999998,63.0,1,18.665530000998253
19.19999999999998,63.5,1,19.043418362603404
19.19999999999998,64.0,1,18.948996348805835
19.19999999999998,64.5,1,18.195777358076903
19.19999999999998,65.0,1,19.093609894365162
19.19999999999998,65.5,1,18.47029968887044
19.19999999999998,66.0,1,18.26649415186892
19.19999999999998,66.5,1,18.780792414751097
19.19999999999998,67.0,1,18.574779274595514
19.19999999999998,67.5,1,17.95480219845335
19.19999999999998,68.0,1,17.898797066185637
19.19999999999998,68.5,1,18.260956935456637
19.19999999999998,69.0,1,18.384097417078575
19.19999999999998,69.5,1,18.526430695652962
19.19999999999998,70.0,1,18.444034878540755
19.19999999999998,70.5,1,18.82362349763189
19.299999999999983,61.0,1,19.004943690726424
19.299999999999983,61.5,1,18.66416830568035
19.299999999999983,62.0,1,18.565055160151495
19.299999999999983,62.5,1,18.77953160881497
19.299999999999983,63.0,1,18.70486046323658
19.299999999999983,63.5,1,19.094208122819378
19.299999999999983,64.0,1,18.99494057617753
19.299999999999983,64.5,1,18.22710082271278
19.299999999999983,65.0,1,19.142880710337337
19.299999999999983,65.5,1,18.523333370925567
19.299999999999983,66.0,1,18.332958342315262
19.299999999999983,66.5,1,18.84226649291257
19.299999999999983,67.0,1,18.614278332328894
19.299999999999983,67.5,1,17.994771514919655
19.299999999999983,68.0,1,17.939817423158395
19.299999999999983,68.5,1,18.299148872056392
19.299999999999983,69.0,1,18.434206029428832
19.299999999999983,69.5,1,18.58050740481281
19.299999999999983,70.0,1,18.493260606303835
19.299999999999983,70.5,1,18.853912614367452
19.39999999999998,61.0,1,19.034108319326265
19.39999999999998,61.5,1,18.700049439585776
